Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
0.16754574,2.9001638e-05,0.15330121,-2.3636057e-06,0.1637384,2.5409443e-05,1.3496766
0.16944112,2.8972016e-05,0.16261703,-2.5383267e-06,0.1656288,2.538003e-05,1.3496768
0.1715043,2.8939145e-05,0.17191511,-2.7739698e-06,0.16768344,2.5347481e-05,1.3496783
0.17355464,2.8905202e-05,0.16983956,-2.8344225e-06,0.1697335,2.5313679e-05,1.3496773
0.17550743,2.8871775e-05,0.15766665,-2.73356e-06,0.17169383,2.5280237e-05,1.3496788
0.17720965,2.8841483e-05,0.1361652,-2.4450048e-06,0.17341359,2.5249732e-05,1.3496852
0.17874852,2.881378e-05,0.13168524,-2.3430753e-06,0.1749626,2.5221916e-05,1.3496892
0.1804794,2.8783183e-05,0.14990865,-2.6431285e-06,0.17668258,2.519165e-05,1.349689
0.18240978,2.8748516e-05,0.16048887,-2.920922e-06,0.17860097,2.5157406e-05,1.3496886
0.18432656,2.871287e-05,0.15971917,-2.9862435e-06,0.18051551,2.5121928e-05,1.349685
0.18622044,2.8676926e-05,0.15595081,-2.9778796e-06,0.18241034,2.5086058e-05,1.3496817
0.18801798,2.8642111e-05,0.14738072,-2.8685852e-06,0.1842134,2.5051202e-05,1.3496795
0.18976049,2.8608014e-05,0.14786579,-2.8851946e-06,0.18595815,2.5017129e-05,1.349678
0.19159836,2.8571889e-05,0.1531416,-3.0271144e-06,0.18779115,2.498123e-05,1.3496765
0.19342718,2.8535274e-05,0.15168549,-3.0500676e-06,0.18961959,2.4944744e-05,1.3496754
0.19523013,2.8498669e-05,0.15023619,-3.057745e-06,0.19142358,2.4908226e-05,1.3496748
0.19704407,2.8461483e-05,0.15210852,-3.1236905e-06,0.19323662,2.487117e-05,1.3496742
0.19889192,2.8423221e-05,0.15397474,-3.1996576e-06,0.19508252,2.483307e-05,1.3496737
0.2007392,2.8384491e-05,0.15392932,-3.2362573e-06,0.19692948,2.479447e-05,1.3496735
0.20257555,2.8345545e-05,0.15215075,-3.238127e-06,0.19876668,2.4755624e-05,1.3496734
0.20438018,2.8306851e-05,0.15037718,-3.2296882e-06,0.20057304,2.4717005e-05,1.3496734
0.20615444,2.8268398e-05,0.14535055,-3.1662642e-06,0.20235002,2.46786e-05,1.3496735
0.2077849,2.82324e-05,0.13139692,-2.9206697e-06,0.20399019,2.464248e-05,1.349676
0.20927103,2.819927e-05,0.12524337,-2.774883e-06,0.20548481,2.4609246e-05,1.3496792
0.2108296,2.8164828e-05,0.13172211,-2.9112991e-06,0.20703939,2.4574994e-05,1.349678
