x,y,theta
1.529529529529529555e+02,3.778618888436844259e+01,-8.724453354519469128e-01
1.531531531531531698e+02,3.754723399438884712e+01,-8.743800178539448131e-01
1.533533533533533557e+02,3.730735353490592843e+01,-8.762503942279774583e-01
1.535535535535535701e+02,3.706657457987753190e+01,-8.780572544919301725e-01
1.537537537537537560e+02,3.682492420326165217e+01,-8.798013588419220099e-01
1.539539539539539703e+02,3.658242947901613462e+01,-8.814834383460908862e-01
1.541541541541541562e+02,3.633911748109895967e+01,-8.831041955164820045e-01
1.543543543543543706e+02,3.609501528346798693e+01,-8.846643048593058056e-01
1.545545545545545565e+02,3.585014996008118970e+01,-8.861644134038197951e-01
1.547547547547547708e+02,3.560454858489642049e+01,-8.876051412101161331e-01
1.549549549549549567e+02,3.535823823187168102e+01,-8.889870818560877685e-01
1.551551551551551711e+02,3.511124597496479538e+01,-8.903108029038571125e-01
1.553553553553553570e+02,3.486359888813377239e+01,-8.915768463459478044e-01
1.555555555555555713e+02,3.461532404533644325e+01,-8.927857290314850092e-01
1.557557557557557573e+02,3.436644852053079546e+01,-8.939379430726962505e-01
1.559559559559559716e+02,3.411699938767469575e+01,-8.950339562319979958e-01
1.561561561561561575e+02,3.386700372072611742e+01,-8.960742122899281181e-01
1.563563563563563719e+02,3.361648859364290587e+01,-8.970591313941966849e-01
1.565565565565565578e+02,3.336548108038306282e+01,-8.979891103901054272e-01
1.567567567567567721e+02,3.311400825490441235e+01,-8.988645231325884666e-01
1.569569569569569580e+02,3.286209719116496331e+01,-8.996857207801116640e-01
1.571571571571571724e+02,3.260977496312255397e+01,-9.004530320706606306e-01
1.573573573573573583e+02,3.235706864473517896e+01,-9.011667635800366671e-01
1.575575575575575726e+02,3.210400530996067658e+01,-9.018271999626692459e-01
1.577577577577577586e+02,3.185061203275703789e+01,-9.024346041751416525e-01
1.579579579579579729e+02,3.159691588708211185e+01,-9.029892176826146422e-01
1.581581581581581588e+02,3.134294394689388241e+01,-9.034912606483205266e-01
1.583583583583583732e+02,3.108872328615019853e+01,-9.039409321062893410e-01
1.585585585585585591e+02,3.083428097880905838e+01,-9.043384101174526402e-01
1.587587587587587734e+02,3.057964409882828960e+01,-9.046838519092600395e-01
1.589589589589589593e+02,3.032483972016589746e+01,-9.049773939989291804e-01
1.591591591591591737e+02,3.006989491677971671e+01,-9.052191523004364804e-01
1.593593593593593596e+02,2.981483676262774907e+01,-9.054092222153424796e-01
1.595595595595595739e+02,2.955969233166782573e+01,-9.055476787075308343e-01
1.597597597597597598e+02,2.930448869785794841e+01,-9.056345763619282341e-01
1.599599599599599742e+02,2.904925293515595186e+01,-9.056699494272567597e-01
1.601601601601601601e+02,2.879401211751983780e+01,-9.056538118428557604e-01
1.603603603603603744e+02,2.853879331890744098e+01,-9.055861572495981227e-01
1.605605605605605604e+02,2.828362361327675600e+01,-9.054669589849102529e-01
1.607607607607607747e+02,2.802853007458562473e+01,-9.052961700618917806e-01
1.609609609609609606e+02,2.777353977679204533e+01,-9.050737231325155507e-01
1.611611611611611750e+02,2.751867979385385965e+01,-9.047995304348753765e-01
1.613613613613613609e+02,2.726397719972905165e+01,-9.044734837244360337e-01
1.615615615615615752e+02,2.700945906837547028e+01,-9.040954541892235463e-01
1.617617617617617611e+02,2.675515247375111016e+01,-9.036652923488807110e-01
1.619619619619619755e+02,2.650108448981380604e+01,-9.031828279375005986e-01
1.621621621621621614e+02,2.624728219052155964e+01,-9.026478697701355580e-01
1.623623623623623757e+02,2.599377264983220570e+01,-9.020602055928637064e-01
1.625625625625625617e+02,2.574058294170374239e+01,-9.014196019162874496e-01
1.627627627627627760e+02,2.548774014009400801e+01,-9.007258038323190386e-01
1.629629629629629619e+02,2.523527131896100428e+01,-8.999785348140975083e-01
1.631631631631631763e+02,2.498320355226255884e+01,-8.991774964988699104e-01
1.633633633633633622e+02,2.473156391395667697e+01,-8.983223684536577602e-01
1.635635635635635765e+02,2.448037947800119341e+01,-8.974128079235119682e-01
1.637637637637637624e+02,2.422967731835410277e+01,-8.964484495621579674e-01
1.639639639639639768e+02,2.397948450897325046e+01,-8.954289051448095504e-01
1.641641641641641627e+02,2.372982812381662754e+01,-8.943537632629312562e-01
1.643643643643643770e+02,2.348073523684207942e+01,-8.932225890007089442e-01
1.645645645645645629e+02,2.323223292200759005e+01,-8.920349235929879717e-01
1.647647647647647773e+02,2.298434825327101549e+01,-8.907902840644196241e-01
1.649649649649649632e+02,2.273710830459033616e+01,-8.894881628495598935e-01
1.651651651651651775e+02,2.249054014992339745e+01,-8.881280273936498215e-01
1.653653653653653635e+02,2.224467086322818687e+01,-8.867093197338037358e-01
1.655655655655655778e+02,2.199952751846257115e+01,-8.852314560603272708e-01
1.657657657657657637e+02,2.175513718958451292e+01,-8.836938262578879488e-01
1.659659659659659781e+02,2.151152695055187181e+01,-8.820957934262484423e-01
1.661661661661661640e+02,2.126872387532262110e+01,-8.804366933802898476e-01
1.663663663663663783e+02,2.102675503785464173e+01,-8.787158341290358665e-01
1.665665665665665642e+02,2.078564751210588923e+01,-8.769324953334116657e-01
1.667667667667667786e+02,2.054542837203422323e+01,-8.750859277424600791e-01
1.669669669669669645e+02,2.030612469159762412e+01,-8.731753526077649097e-01
1.671671671671671788e+02,2.006776354475395863e+01,-8.711999610758266455e-01
1.673673673673673647e+02,1.983037200546119294e+01,-8.691589135581662129e-01
1.675675675675675791e+02,1.959397714767717957e+01,-8.670513390789403863e-01
1.677677677677677650e+02,1.935860604535990959e+01,-8.648763345998868868e-01
1.679679679679679793e+02,1.912428577246723904e+01,-8.626329643224304178e-01
1.681681681681681653e+02,1.889104340295714479e+01,-8.603202589668322853e-01
1.683683683683683796e+02,1.865890601078746869e+01,-8.579372150282863485e-01
1.685685685685685655e+02,1.842790066991620535e+01,-8.554827940099228867e-01
1.687687687687687799e+02,1.819805445430121438e+01,-8.529559216327200488e-01
1.689689689689689658e+02,1.796939443790046909e+01,-8.503554870223969386e-01
1.691691691691691801e+02,1.774194769467180777e+01,-8.476803418734066842e-01
1.693693693693693660e+02,1.751574129857323925e+01,-8.449292995902488723e-01
1.695695695695695804e+02,1.729080232356260893e+01,-8.421011344063801252e-01
1.697697697697697663e+02,1.706715784359789012e+01,-8.391945804811177245e-01
1.699699699699699806e+02,1.684483493263693532e+01,-8.362083309750230065e-01
1.701701701701701666e+02,1.662386066463773915e+01,-8.331410371043856955e-01
1.703703703703703809e+02,1.640426211355813990e+01,-8.299913071755452565e-01
1.705705705705705668e+02,1.618606635335613575e+01,-8.267577055999593139e-01
1.707707707707707812e+02,1.596930045798956499e+01,-8.234387518910674109e-01
1.709709709709709955e+02,1.575399150141639026e+01,-8.200329196442103230e-01
1.711711711711711814e+02,1.554016655759454935e+01,-8.165386355010457731e-01
1.713713713713713958e+02,1.532785270048190540e+01,-8.129542781001396490e-01
1.715715715715715817e+02,1.511707700403643173e+01,-8.092781770156677323e-01
1.717717717717717960e+02,1.490786654221598795e+01,-8.055086116864134116e-01
1.719719719719719819e+02,1.470024838897855091e+01,-8.016438103375842505e-01
1.721721721721721963e+02,1.449424961828198022e+01,-7.976819488982663797e-01
1.723723723723723822e+02,1.428989730408424563e+01,-7.936211499177430184e-01
1.725725725725725965e+02,1.408721852034322097e+01,-7.894594814842575969e-01
1.727727727727727824e+02,1.388624034101686888e+01,-7.851949561502910013e-01
1.729729729729729968e+02,1.368698984006305608e+01,-7.808255298688584478e-01
1.731731731731731827e+02,1.348949409143974520e+01,-7.763491009458959313e-01
1.733733733733733970e+02,1.329378016910481719e+01,-7.717635090143402099e-01
1.735735735735735830e+02,1.309987514701623113e+01,-7.670665340361748630e-01
1.737737737737737973e+02,1.290780609913185728e+01,-7.622558953393449022e-01
1.739739739739739832e+02,1.271760009940965475e+01,-7.573292506972237881e-01
1.741741741741741976e+02,1.252928422180749735e+01,-7.522841954590846480e-01
1.743743743743743835e+02,1.234288554028336193e+01,-7.471182617409102278e-01
1.745745745745745978e+02,1.215843112879510812e+01,-7.418289176867970403e-01
1.747747747747747837e+02,1.197594806130069500e+01,-7.364135668122397949e-01
1.749749749749749981e+02,1.179546341175799995e+01,-7.308695474416341265e-01
1.751751751751751840e+02,1.161700425412498916e+01,-7.251941322535409018e-01
1.753753753753753983e+02,1.144059766235953290e+01,-7.193845279484658572e-01
1.755755755755755843e+02,1.126627071041958672e+01,-7.134378750552905490e-01
1.757757757757757986e+02,1.109405047226303154e+01,-7.073512478938619452e-01
1.759759759759759845e+02,1.092396402184783355e+01,-7.011216547128280574e-01
1.761761761761761989e+02,1.075603843313185237e+01,-6.947460380233536625e-01
1.763763763763763848e+02,1.059030078007306130e+01,-6.882212751511089799e-01
1.765765765765765991e+02,1.042677813662933772e+01,-6.815441790306617786e-01
1.767767767767767850e+02,1.026549757675862651e+01,-6.747114992683324042e-01
1.769769769769769994e+02,1.010648617441880504e+01,-6.677199235014845691e-01
1.771771771771771853e+02,9.949771003567853711e+00,-6.605660790843059793e-01
1.773773773773773996e+02,9.795379138163617938e+00,-6.532465351321883329e-01
1.775775775775775855e+02,9.643337652164078122e+00,-6.457578049590257940e-01
1.777777777777777999e+02,9.493673619527108087e+00,-6.380963489438781222e-01
1.779779779779779858e+02,9.346414114210666924e+00,-6.302585778657290305e-01
1.781781781781782001e+02,9.201586210172621350e+00,-6.222408567471902074e-01
1.783783783783783861e+02,9.059216981370937560e+00,-6.140395092502510810e-01
1.785785785785786004e+02,8.919333501763485827e+00,-6.056508226691762475e-01
1.787787787787787863e+02,8.781962845308239451e+00,-5.970710535677137276e-01
1.789789789789790007e+02,8.647132085963061598e+00,-5.882964341095059391e-01
1.791791791791791866e+02,8.514868297685904253e+00,-5.793231791322591695e-01
1.793793793793794009e+02,8.385198554434662555e+00,-5.701474940174496853e-01
1.795795795795795868e+02,8.258149930167288488e+00,-5.607655834083555835e-01
1.797797797797798012e+02,8.133749498841662984e+00,-5.511736608296200490e-01
1.799799799799799871e+02,8.012024334415730920e+00,-5.413679592615697755e-01
1.801801801801802014e+02,7.892994931437936401e+00,-5.314261610789975387e-01
1.803803803803803874e+02,7.776646197884215184e+00,-5.214674679092361487e-01
1.805805805805806017e+02,7.662951065219688829e+00,-5.114963572543764769e-01
1.807807807807807876e+02,7.551882455884294743e+00,-5.015163675482553485e-01
1.809809809809810019e+02,7.443413292317909047e+00,-4.915310862374646095e-01
1.811811811811811879e+02,7.337516496960468260e+00,-4.815441443679134847e-01
1.813813813813814022e+02,7.234164992251847615e+00,-4.715592110022585604e-01
1.815815815815815881e+02,7.133331700631981853e+00,-4.615799874910439526e-01
1.817817817817818025e+02,7.034989544540750650e+00,-4.516102016214673109e-01
1.819819819819819884e+02,6.939111446418086082e+00,-4.416536016687669375e-01
1.821821821821822027e+02,6.845670328703867824e+00,-4.317139503759238051e-01
1.823823823823823886e+02,6.754639113838026176e+00,-4.217950188880525975e-01
1.825825825825826030e+02,6.665990724260445255e+00,-4.119005806681397819e-01
1.827827827827827889e+02,6.579698082411053583e+00,-4.020344054210392426e-01
1.829829829829830032e+02,6.495734110729731725e+00,-3.922002530524828501e-01
1.831831831831831892e+02,6.414071731656413533e+00,-3.824018676896798752e-01
1.833833833833834035e+02,6.334683867630977794e+00,-3.726429717894955695e-01
1.835835835835835894e+02,6.257543441093355696e+00,-3.629272603595897762e-01
1.837837837837838038e+02,6.182623374483429579e+00,-3.532583953169093904e-01
1.839839839839839897e+02,6.109896590241126191e+00,-3.436400000069299021e-01
1.841841841841842040e+02,6.039336010806333199e+00,-3.340756539056957686e-01
1.843843843843843899e+02,5.970914558618974688e+00,-3.245688875253766037e-01
1.845845845845846043e+02,5.904605156118939213e+00,-3.151231775424141457e-01
1.847847847847847902e+02,5.840380725746149970e+00,-3.057419421657400771e-01
1.849849849849850045e+02,5.778214189940495515e+00,-2.964285367606787069e-01
1.851851851851851904e+02,5.718078471141899932e+00,-2.871862497423735561e-01
1.853853853853854048e+02,5.659946491790250001e+00,-2.780182987505687708e-01
1.855855855855855907e+02,5.603791174325469804e+00,-2.689278271157025668e-01
1.857857857857858050e+02,5.549585441187449675e+00,-2.599179006242093859e-01
1.859859859859859910e+02,5.497302214816109256e+00,-2.509915045890352969e-01
1.861861861861862053e+02,5.446914417651343321e+00,-2.421515412293367420e-01
1.863863863863863912e+02,5.398394972133068848e+00,-2.334008273615045259e-01
1.865865865865866056e+02,5.351716800701178833e+00,-2.247420924017179134e-01
1.867867867867867915e+02,5.306852825795593809e+00,-2.161779766785356383e-01
1.869869869869870058e+02,5.263775969856204995e+00,-2.077110300522551356e-01
1.871871871871871917e+02,5.222459155322932922e+00,-1.993437108362561272e-01
1.873873873873874061e+02,5.182875304635668812e+00,-1.910783850139813889e-01
1.875875875875875920e+02,5.144997340234333194e+00,-1.829173257439144495e-01
1.877877877877878063e+02,5.108798184558819067e+00,-1.748627131435945836e-01
1.879879879879879923e+02,5.074250760049044295e+00,-1.669166343426679300e-01
1.881881881881882066e+02,5.041327989144903654e+00,-1.590810837939130029e-01
1.883883883883883925e+02,5.010002794286313232e+00,-1.513579638304005381e-01
1.885885885885886069e+02,4.980248097913170469e+00,-1.437490854561520870e-01
1.887887887887887928e+02,4.952036822465388788e+00,-1.362561693571442689e-01
1.889889889889890071e+02,4.925341890382867405e+00,-1.288808471189653304e-01
1.891891891891891930e+02,4.900136224105519744e+00,-1.216246626371610406e-01
1.893893893893894074e+02,4.876392746073243245e+00,-1.144890737060086927e-01
1.895895895895895933e+02,4.854084378725951332e+00,-1.074754537714103925e-01
1.897897897897898076e+02,4.833184044503545884e+00,-1.005850938335138001e-01
1.899899899899899935e+02,4.813664665845934998e+00,-9.381920448481854968e-02
1.901901901901902079e+02,4.795499165193021440e+00,-8.717891806962929646e-02
1.903903903903903938e+02,4.778660464984716860e+00,-8.066529095102796532e-02
1.905905905905906081e+02,4.763121487660920472e+00,-7.427930587179530642e-02
1.907907907907907941e+02,4.748855155661544813e+00,-6.802187439615454967e-02
1.909909909909910084e+02,4.735834391426490875e+00,-6.189383941958388757e-02
1.911911911911911943e+02,4.724032117395668529e+00,-5.589597773448701928e-02
1.913913913913914087e+02,4.713421256008979654e+00,-5.002900263997288322e-02
1.915915915915915946e+02,4.703974729706334124e+00,-4.429356658459998597e-02
1.917917917917918089e+02,4.695665460927634705e+00,-3.869026383146514925e-02
1.919919919919919948e+02,4.688466372112790381e+00,-3.321963313565335502e-02
1.921921921921922092e+02,4.682350385701704809e+00,-2.788216042462262484e-02
1.923923923923923951e+02,4.677290424134286084e+00,-2.267828147274932732e-02
1.925925925925926094e+02,4.673259409850437862e+00,-1.760838456181824593e-02
1.927927927927927954e+02,4.670230265290068239e+00,-1.267281311989271186e-02
1.929929929929930097e+02,4.668175912893081758e+00,-7.871868331540696553e-03
1.931931931931931956e+02,4.667069275099384740e+00,-3.205811713022284262e-03
1.933933933933934100e+02,4.666883274348885280e+00,1.325132353440201501e-03
1.935935935935935959e+02,4.667590833081485258e+00,5.720774131600950274e-03
1.937937937937938102e+02,4.669164873737094545e+00,9.980956094147185736e-03
1.939939939939939961e+02,4.671578318755617687e+00,1.410555054094342342e-02
1.941941941941942105e+02,4.674804090576959226e+00,1.809445727639686502e-02
1.943943943943943964e+02,4.678815111641028146e+00,2.194760134929052073e-02
1.945945945945946107e+02,4.683584304387728103e+00,2.566493085804355534e-02
1.947947947947947966e+02,4.689084591256966306e+00,2.924641482392659544e-02
1.949949949949950110e+02,4.695288894688648185e+00,3.269204113442808479e-02
1.951951951951951969e+02,4.702170137122678284e+00,3.600181455859093049e-02
1.953953953953954112e+02,4.709701240998966476e+00,3.917575483585606505e-02
1.955955955955955972e+02,4.717855128757415528e+00,4.221389483963589734e-02
1.957957957957958115e+02,4.726604722837931760e+00,4.511627881660308648e-02
1.959959959959959974e+02,4.735922945680422380e+00,4.788296070242008262e-02
1.961961961961962118e+02,4.745782719724793708e+00,5.051400251445090084e-02
1.963963963963963977e+02,4.756156967410950287e+00,5.300947282178045117e-02
1.965965965965966120e+02,4.767018611178800214e+00,5.536944529273112731e-02
1.967967967967967979e+02,4.778340573468242702e+00,5.759399731989810894e-02
1.969969969969970123e+02,4.790095776719194731e+00,5.968320872262373317e-02
1.971971971971971982e+02,4.802257143371553738e+00,6.163716052671086576e-02
1.973973973973974125e+02,4.814797595865231372e+00,6.345593382110997771e-02
1.975975975975975985e+02,4.827690056640129512e+00,6.513960869122664699e-02
1.977977977977978128e+02,4.840907448136153590e+00,6.668826322846795052e-02
1.979979979979979987e+02,4.854422692793214367e+00,6.810197261558957604e-02
1.981981981981982130e+02,4.868208713051215497e+00,6.938080828740117445e-02
1.983983983983983990e+02,4.882238431350058860e+00,7.052483716636333277e-02
1.985985985985986133e+02,4.896484770129656994e+00,7.153412097262590308e-02
1.987987987987987992e+02,4.910920651829910000e+00,7.240871560805521578e-02
1.989989989989990136e+02,4.925518998890732192e+00,7.314867061383543978e-02
1.991991991991991995e+02,4.940252733752021896e+00,7.375402870124693477e-02
1.993993993993994138e+02,4.955094778853687210e+00,7.422482535526921110e-02
1.995995995995995997e+02,4.970018056635632675e+00,7.456108851069612187e-02
1.997997997997998141e+02,4.984995489537769942e+00,7.476283830050731161e-02
2.000000000000000000e+02,4.999999999999997335e+00,7.483008687628173172e-02
