Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
-0.13587657,-0.00016332153,0.08352852,1.9763647e-05,-0.1175487,-0.00013682326,1.3496785
-0.13483323,-0.00016308285,0.08693669,1.9714775e-05,-0.1165075,-0.00013658131,1.3496767
-0.13383499,-0.00016286146,0.07945203,1.7575672e-05,-0.1155048,-0.00013635548,1.3496768
-0.13299903,-0.00016268097,0.06733954,1.4350748e-05,-0.11465798,-0.00013616958,1.3496785
-0.13220522,-0.00016252018,0.06960611,1.37383295e-05,-0.11386132,-0.00013600542,1.3496782
-0.13125095,-0.00016233984,0.082538925,1.5438241e-05,-0.1129155,-0.00013582442,1.349678
-0.13012004,-0.00016213603,0.09991337,1.772843e-05,-0.11179615,-0.00013562037,1.3496791
-0.1287852,-0.00016190423,0.11122377,1.9331892e-05,-0.11047189,-0.00013538782,1.3496814
-0.12740208,-0.00016167013,0.11931622,1.9893814e-05,-0.10909353,-0.00013515119,1.3496805
-0.12594126,-0.00016143089,0.11604607,1.9124262e-05,-0.10763309,-0.0001349087,1.3496833
-0.12465443,-0.00016122415,0.1097997,1.725335e-05,-0.10633669,-0.00013469705,1.3496865
-0.12327988,-0.00016101611,0.11416549,1.7149941e-05,-0.10496469,-0.00013448592,1.3496836
-0.12191905,-0.00016081726,0.11339435,1.6404714e-05,-0.10360353,-0.00013428369,1.3496807
-0.12058117,-0.00016062878,0.1096011,1.5331e-05,-0.102263555,-0.00013409177,1.3496785
-0.119336165,-0.00016045898,0.101673566,1.3745179e-05,-0.10101264,-0.00013391825,1.3496771
-0.118223704,-0.00016031138,0.08788946,1.1652368e-05,-0.099890254,-0.00013376691,1.3496784
-0.11729663,-0.00016019167,0.076257534,9.6547665e-06,-0.098951444,-0.00013364368,1.3496814
-0.11638101,-0.000160081,0.07834045,9.299264e-06,-0.09803517,-0.00013353105,1.3496798
-0.1153463,-0.00015996328,0.090040006,1.0082819e-05,-0.0970086,-0.0001334126,1.3496785
-0.114147365,-0.00015983243,0.10215922,1.1110156e-05,-0.09582035,-0.00013328125,1.3496782
-0.11293575,-0.00015970094,0.09527992,1.04609735e-05,-0.09460851,-0.00013314797,1.3496797
-0.11199704,-0.0001595973,0.07254298,8.00779e-06,-0.0936522,-0.0001330409,1.3496867
-0.11133104,-0.00015952378,0.049820013,5.5065034e-06,-0.092966616,-0.00013296408,1.3496931
-0.11086952,-0.00015947445,0.038457345,3.9228885e-06,-0.09249257,-0.00013291248,1.3496946
-0.11046003,-0.00015943401,0.029793719,3.0139045e-06,-0.09207913,-0.0001328709,1.3496917
-0.11020642,-0.00015940852,0.021134187,2.0144917e-06,-0.09181911,-0.00013284439,1.3496901
-0.10993396,-0.00015938473,0.024276342,2.0607258e-06,-0.0915499,-0.0001328205,1.3496858
-0.10953977,-0.00015935382,0.03828378,2.8899158e-06,-0.09116619,-0.00013279017,1.3496838
-0.10901823,-0.00015931275,0.03777621,3.1977124e-06,-0.090650596,-0.0001327495,1.3496872
-0.108638234,-0.00015928115,0.036920115,2.804902e-06,-0.090266235,-0.0001327172,1.3496914
-0.10813736,-0.00015924309,0.03605621,2.944845e-06,-0.089768514,-0.00013267901,1.3496938
-0.10784107,-0.00015921757,0.024687706,2.014848e-06,-0.089463,-0.00013265233,1.3496946
-0.10747669,-0.00015919188,0.036045425,2.3776806e-06,-0.08910403,-0.00013262636,1.3496916
-0.10684062,-0.00015915133,0.058614314,3.7341101e-06,-0.08848457,-0.00013258649,1.3496922
-0.106002815,-0.00015909645,0.069805466,4.689069e-06,-0.08765963,-0.0001325318,1.3496913
-0.105165415,-0.00015903942,0.069777094,4.7481108e-06,-0.08682484,-0.0001324738,1.3496867
-0.10438769,-0.0001589858,0.059854124,4.2270544e-06,-0.08604224,-0.00013241865,1.3496852
-0.10373843,-0.00015894158,0.058267444,3.7488658e-06,-0.08538627,-0.00013237291,1.3496873
-0.102873005,-0.0001588896,0.07765222,4.581429e-06,-0.08453212,-0.0001323206,1.3496878
-0.10183287,-0.00015882765,0.08464088,5.1636525e-06,-0.08350119,-0.0001322582,1.3496878
-0.10089591,-0.00015876943,0.0755828,4.7123654e-06,-0.08255971,-0.00013219839,1.3496848
-0.09999574,-0.00015871541,0.07943667,4.6084506e-06,-0.08165827,-0.00013214292,1.3496832
-0.09893301,-0.000158655,0.08885008,5.098786e-06,-0.08060302,-0.00013208171,1.3496826
-0.097893536,-0.00015859472,0.08381354,4.903404e-06,-0.07956239,-0.00013202004,1.3496807
-0.09691487,-0.00015853878,0.08491004,4.728879e-06,-0.078581296,-0.00013196262,1.34968
-0.09574748,-0.00015847664,0.102955215,5.3807066e-06,-0.07742415,-0.00013189978,1.349681
-0.0943965,-0.00015840566,0.110868916,5.944644e-06,-0.07608207,-0.00013182803,1.3496828
-0.0930757,-0.00015833462,0.11268028,6.0012308e-06,-0.0747618,-0.00013175547,1.3496808
-0.09172088,-0.00015826196,0.10790251,5.906946e-06,-0.0734057,-0.0001316812,1.349681
-0.09061417,-0.00015819975,0.086542524,4.911165e-06,-0.0722821,-0.00013161673,1.3496865
-0.0897645,-0.00015815112,0.06643377,3.7843188e-06,-0.07141389,-0.00013156593,1.3496914
-0.08900403,-0.00015811108,0.06905111,3.3874219e-06,-0.07064819,-0.00013152453,1.3496933
-0.08804699,-0.0001580654,0.07910625,3.8642006e-06,-0.0697007,-0.00013147845,1.3496923
-0.08711325,-0.00015801904,0.077806674,3.8629023e-06,-0.068769,-0.00013143118,1.3496876
-0.08617298,-0.00015797271,0.07891385,3.8731723e-06,-0.06783079,-0.00013138383,1.3496834
-0.08514451,-0.00015792417,0.09138142,4.186991e-06,-0.06680947,-0.00013133453,1.3496822
-0.08389915,-0.00015786714,0.10483717,4.8904676e-06,-0.06557593,-0.00013127702,1.3496833
-0.08268394,-0.00015780803,0.095580265,4.7952026e-06,-0.064358436,-0.00013121664,1.349684
-0.08169111,-0.00015775752,0.08126121,4.0558725e-06,-0.06335245,-0.00013116428,1.3496869
-0.08075134,-0.00015771197,0.07831136,3.7561365e-06,-0.06240863,-0.00013111724,1.3496841
-0.07981176,-0.00015766757,0.07829365,3.686023e-06,-0.061469298,-0.0001310717,1.349681
-0.0788673,-0.00015762348,0.079125546,3.6808703e-06,-0.060526088,-0.00013102661,1.3496786
-0.07786213,-0.00015757782,0.0875628,3.907565e-06,-0.059525955,-0.00013098014,1.3496776
-0.07677817,-0.00015752837,0.0855068,4.052167e-06,-0.0584443,-0.0001309299,1.34968
-0.07579966,-0.00015748282,0.08721826,3.855428e-06,-0.057461865,-0.0001308832,1.3496846
-0.07454886,-0.00015742972,0.10990288,4.6476107e-06,-0.05622512,-0.00013082968,1.3496882
-0.073080085,-0.00015736619,0.12355773,5.456209e-06,-0.05476936,-0.00013076555,1.3496885
-0.07163777,-0.00015729967,0.1145048,5.4329266e-06,-0.053324986,-0.00013069753,1.3496879
-0.070400275,-0.00015724036,0.10311674,4.8483007e-06,-0.05207563,-0.00013063617,1.3496896
-0.06909493,-0.00015718187,0.11445327,4.9829114e-06,-0.050773796,-0.00013057626,1.3496879
-0.06755224,-0.00015711521,0.13132103,5.7395546e-06,-0.04924397,-0.00013050875,1.3496877
-0.06592774,-0.00015704265,0.13390413,6.0522093e-06,-0.04762516,-0.00013043487,1.3496844
-0.0643457,-0.00015697062,0.13270228,6.0262373e-06,-0.04604203,-0.000130361,1.3496811
-0.062732644,-0.00015689745,0.13441172,6.1044548e-06,-0.044429958,-0.00013028605,1.3496786
-0.06117638,-0.00015682557,0.12498481,5.869603e-06,-0.04286831,-0.00013021224,1.3496791
-0.05985763,-0.0001567619,0.10421245,5.089401e-06,-0.04153286,-0.00013014638,1.3496846
-0.058743548,-0.00015670793,0.09283375,4.3867735e-06,-0.040405244,-0.00013009046,1.349688
-0.057646967,-0.00015665722,0.08994047,4.1596404e-06,-0.039306503,-0.00013003832,1.3496851
-0.056602288,-0.00015660908,0.08705293,3.9937418e-06,-0.03826041,-0.00012998896,1.3496819
-0.055623934,-0.00015656301,0.076015756,3.6980503e-06,-0.03727709,-0.00012994172,1.3496822
